id,title,url,artistUrl,artistName,artistId,completitionYear,width,image,height,movement,file_path
57727652edc2cb3880d1394e,Butcher's Shop,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1583.0,750,https://uploads3.wikiart.org/images/annibale-carracci/butcher-s-shop.jpg!Large.jpg,511,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1394e.jpg
57727652edc2cb3880d1395e,Christ in Glory,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1598.0,441,https://uploads0.wikiart.org/images/annibale-carracci/christ-in-glory-1598.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1395e.jpg
57727652edc2cb3880d1396e,"Christ Wearing the Crown of Thorns, Supported by Angels",,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1587.0,717,https://uploads3.wikiart.org/images/annibale-carracci/christ-wearing-the-crown-of-thorns-supported-by-angels-1587.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1396e.jpg
57727652edc2cb3880d1397e,Crucifixion,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1583.0,409,https://uploads5.wikiart.org/images/annibale-carracci/crucifixion-1583.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1397e.jpg
57727652edc2cb3880d1398e,Face a woman turned towards the right,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,432,https://uploads8.wikiart.org/images/annibale-carracci/face-a-woman-turned-towards-the-right.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1398e.jpg
57727652edc2cb3880d1399e,Ganimede,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,450,https://uploads5.wikiart.org/images/annibale-carracci/ganimede.jpg,450,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d1399e.jpg
57727652edc2cb3880d139ae,Head of a Man,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1599.0,472,https://uploads7.wikiart.org/images/annibale-carracci/head-of-a-man-1599.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139ae.jpg
57727652edc2cb3880d139be,Holy Women at Christ' s Tomb,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1590.0,721,https://uploads7.wikiart.org/images/annibale-carracci/holy-women-at-christ-s-tomb.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139be.jpg
57727652edc2cb3880d139ce,Hommage to Diana,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1602.0,398,https://uploads1.wikiart.org/images/annibale-carracci/hommage-to-diana-1602.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139ce.jpg
57727652edc2cb3880d139de,Hunting,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1588.0,750,https://uploads1.wikiart.org/images/annibale-carracci/hunting-1588.jpg!Large.jpg,396,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139de.jpg
57727652edc2cb3880d139ee,Jupiter and Juno,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1597.0,425,https://uploads4.wikiart.org/images/annibale-carracci/jupiter-and-juno.jpg,465,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139ee.jpg
57727652edc2cb3880d139fe,Landscape with the sacrifice of Isaac,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1600.0,451,https://uploads8.wikiart.org/images/annibale-carracci/landscape-with-the-sacrifice-of-isaac.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d139fe.jpg
57727652edc2cb3880d13a0e,Landscape with the Toilet of Venus,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1609.0,669,https://uploads1.wikiart.org/images/annibale-carracci/landscape-with-the-toilet-of-venus-1609.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d13a0e.jpg
57727652edc2cb3880d13a1e,"Lord, whither goest thou?",,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1602.0,420,https://uploads8.wikiart.org/images/annibale-carracci/lord-whither-goest-thou-1602.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d13a1e.jpg
57727652edc2cb3880d13a2e,Man with Monkey,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1591.0,509,https://uploads0.wikiart.org/images/annibale-carracci/man-with-monkey-1591.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d13a2e.jpg
57727652edc2cb3880d13a3e,Mercury protecting Ulysses from the charms of Circe,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1590.0,750,https://uploads4.wikiart.org/images/annibale-carracci/mercury-protecting-ulysses-from-the-charms-of-circe.jpg!Large.jpg,366,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d13a3e.jpg
57727652edc2cb3880d13a4e,Mocking of Christ,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1596.0,750,https://uploads6.wikiart.org/images/annibale-carracci/mocking-of-christ.jpg!Large.jpg,588,baroque,downloaded_images_wikiart\baroque\57727652edc2cb3880d13a4e.jpg
57727653edc2cb3880d13a70,Jupiter and Antiope,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,574,https://uploads7.wikiart.org/images/annibale-carracci/not_detected_234536.jpg,400,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13a70.jpg
57727653edc2cb3880d13ab6,Landscape with bathers,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,731,https://uploads8.wikiart.org/images/annibale-carracci/not_detected_234546.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13ab6.jpg
57727653edc2cb3880d13af0,Nude Study,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,491,https://uploads7.wikiart.org/images/annibale-carracci/nude-study.jpg,467,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13af0.jpg
57727653edc2cb3880d13b00,Perseus and Phineas,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1597.0,750,https://uploads4.wikiart.org/images/annibale-carracci/perseus-and-phineas-1597.jpg!Large.jpg,352,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b00.jpg
57727653edc2cb3880d13b10,Pieta,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1600.0,579,https://uploads8.wikiart.org/images/annibale-carracci/pieta-1600.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b10.jpg
57727653edc2cb3880d13b20,Pietà,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,388,https://uploads3.wikiart.org/images/annibale-carracci/pietà.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b20.jpg
57727653edc2cb3880d13b30,Pietà,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1603.0,600,https://uploads7.wikiart.org/images/annibale-carracci/pietà-1603.jpg,389,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b30.jpg
57727653edc2cb3880d13b40,Pietà with St Francis and Mary Magdalene,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1607.0,413,https://uploads7.wikiart.org/images/annibale-carracci/pietà-with-st-francis-and-mary-magdalene-1607.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b40.jpg
57727653edc2cb3880d13b50,Polyphemus Attacking Acis and Galatea,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1605.0,484,https://uploads4.wikiart.org/images/annibale-carracci/polyphemus-attacking-acis-and-galatea-1605.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b50.jpg
57727653edc2cb3880d13b60,Portrait of a man,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1590.0,438,https://uploads6.wikiart.org/images/annibale-carracci/portrait-of-a-man.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b60.jpg
57727653edc2cb3880d13b70,Portrait of Annibale Carracci,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,423,https://uploads0.wikiart.org/images/annibale-carracci/portrait-of-annibale-carracci.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b70.jpg
57727653edc2cb3880d13b80,Portrait of Giovanni Gabrieli with the lute,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1600.0,492,https://uploads5.wikiart.org/images/annibale-carracci/portrait-of-giovanni-gabrieli-with-the-lute.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b80.jpg
57727653edc2cb3880d13b90,Preparatory drawing for Self-portrait on an Easel in a Workshop,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,,439,https://uploads7.wikiart.org/images/annibale-carracci/preparatory-drawing-for-self-portrait-on-an-easel-in-a-workshop.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13b90.jpg
57727653edc2cb3880d13ba0,Rest on Flight into Egypt,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1604.0,600,https://uploads5.wikiart.org/images/annibale-carracci/rest-on-flight-into-egypt.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\57727653edc2cb3880d13ba0.jpg
57727654edc2cb3880d13bb0,River Landscape,,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1590.0,750,https://uploads0.wikiart.org/images/annibale-carracci/river-landscape-1590.jpg!Large.jpg,438,baroque,downloaded_images_wikiart\baroque\57727654edc2cb3880d13bb0.jpg
5772847bedc2cb3880fdeda5,A Castle with a Ship Sailing Nearby,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1626.0,750,https://uploads0.wikiart.org/images/hendrick-cornelisz-vroom/a-castle-with-a-ship-sailing-nearby-1626.jpg!Large.jpg,481,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdeda5.jpg
5772847bedc2cb3880fdedb7,A Dutch Ship and a Kaag in a Fresh Breeze,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1630.0,750,https://uploads6.wikiart.org/images/hendrick-cornelisz-vroom/a-dutch-ship-and-a-kaag-in-a-fresh-breeze-1630.jpg!Large.jpg,558,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdedb7.jpg
5772847bedc2cb3880fdedc7,Arrival of a Dutch Three-master at Schloss Kronberg,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1614.0,750,https://uploads7.wikiart.org/images/hendrick-cornelisz-vroom/arrival-of-a-dutch-three-master-at-schloss-kronberg-1614.jpg!Large.jpg,432,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdedc7.jpg
5772847bedc2cb3880fdedd7,"Attack on Spanish Treasure Galleys, Portugal",,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1602.0,750,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/attack-on-spanish-treasure-galleys-portugal-1602.jpg!Large.jpg,307,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdedd7.jpg
5772847bedc2cb3880fdede7,Dutch Ships Ramming Spanish Galleys off the Flemish Coast in October 1602,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1617.0,750,https://uploads2.wikiart.org/images/hendrick-cornelisz-vroom/dutch-ships-ramming-spanish-galleys-off-the-flemish-coast-in-october-1602-1617.jpg!Large.jpg,584,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdede7.jpg
5772847bedc2cb3880fdedf7,"Ferry Boat on a River, Trees on a Hill to the Left",,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,,624,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/ferry-boat-on-a-river-trees-on-a-hill-to-the-left.jpg,453,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdedf7.jpg
5772847bedc2cb3880fdee07,Ships Trading in the East,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1614.0,750,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/ships-trading-in-the-east-1614.jpg!Large.jpg,495,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdee07.jpg
5772847bedc2cb3880fdee17,"The Arrival at Vlissingen of Frederick V, Elector Palatine",,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1632.0,750,https://uploads4.wikiart.org/images/hendrick-cornelisz-vroom/the-arrival-at-vlissingen-of-frederick-v-elector-palatine-1632.jpg!Large.jpg,373,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdee17.jpg
5772847bedc2cb3880fdee27,The Battle with the Spanish Armada,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1601.0,700,https://uploads7.wikiart.org/images/hendrick-cornelisz-vroom/the-battle-with-the-spanish-armada-1601.jpg,412,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdee27.jpg
5772847bedc2cb3880fdee37,The Departure of the East Indiamen,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1630.0,750,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/the-departure-of-the-east-indiamen-1630.jpg!Large.jpg,393,baroque,downloaded_images_wikiart\baroque\5772847bedc2cb3880fdee37.jpg
5772847cedc2cb3880fdee47,"The explosion of the Spanish flagship during the Battle of Gibraltar, 25 April 1607",,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1621.0,750,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/the-explosion-of-the-spanish-flagship-during-the-battle-of-gibraltar-25-april-1607-attributed.jpg!Large.jpg,537,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee47.jpg
5772847cedc2cb3880fdee57,The Harbour in Amsterdam,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1630.0,750,https://uploads7.wikiart.org/images/hendrick-cornelisz-vroom/the-harbour-in-amsterdam-1630.jpg!Large.jpg,356,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee57.jpg
5772847cedc2cb3880fdee67,"The Return of Prince Charles from Spain, 5 October 1623",,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1624.0,750,https://uploads1.wikiart.org/images/hendrick-cornelisz-vroom/the-return-of-prince-charles-from-spain-5-october-1623-1624.jpg!Large.jpg,315,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee67.jpg
5772847cedc2cb3880fdee77,Untitled,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,,750,https://uploads0.wikiart.org/images/hendrick-cornelisz-vroom/unknown-title.jpg!Large.jpg,361,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee77.jpg
5772847cedc2cb3880fdee87,View of Delft from the Southwest,,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1615.0,750,https://uploads6.wikiart.org/images/hendrick-cornelisz-vroom/view-of-delft-from-the-southwest-1615.jpg!Large.jpg,335,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee87.jpg
5772847cedc2cb3880fdee97,View of Hoorn (Netherlands),,hendrick-cornelisz-vroom,Hendrick Cornelisz Vroom,57726dc5edc2cb3880b4fe88,1622.0,750,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/view-of-hoorn-netherlands-1622.jpg!Large.jpg,387,baroque,downloaded_images_wikiart\baroque\5772847cedc2cb3880fdee97.jpg
5f71f8f3edc2cdbc48e3303b,Apparition of Christ to Saint Vincent Ferrer,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1604.0,376,https://uploads3.wikiart.org/00308/images/francesco-ribalta/francisco-ribalta-apparition-of-christ-to-saint-vincent-ferrer-google-art-project.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f8f3edc2cdbc48e3303b.jpg
5f71f8f5edc2cdbc48e33702,Ramon Llull,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1620.0,489,https://uploads6.wikiart.org/00308/images/francesco-ribalta/francisco-ribalta-ramon-llull-google-art-project.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f8f5edc2cdbc48e33702.jpg
5f71f99bedc2cdbc48e857fd,Virgin Mary shows baby Jesus to St.Francis,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,,401,https://uploads0.wikiart.org/00308/images/francesco-ribalta/la-mare-de-d-u-mostrant-el-seu-fill-al-germ-francisco-del-ni-o-jes-s-francesc-ribalta-museu-de-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f99bedc2cdbc48e857fd.jpg
5f71f99cedc2cdbc48e861c8,Encuentro Del Nazareno Con Su Madre,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1612.0,750,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-cristo-con-la-cruz-1.jpg!Large.jpg,579,baroque,downloaded_images_wikiart\baroque\5f71f99cedc2cdbc48e861c8.jpg
5f71f99dedc2cdbc48e86552,San Ambrosio,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,260,https://uploads7.wikiart.org/00308/images/francesco-ribalta/ribalta-san-ambrosio-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f99dedc2cdbc48e86552.jpg
5f71f99eedc2cdbc48e86c7d,San Bruno,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,266,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-san-bruno-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f99eedc2cdbc48e86c7d.jpg
5f71f9a0edc2cdbc48e87730,Abrazo De San Francisco Al Crucificado,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1620.0,442,https://uploads8.wikiart.org/00308/images/francesco-ribalta/ribalta-san-francisco-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a0edc2cdbc48e87730.jpg
5f71f9a0edc2cdbc48e8784d,San Jerónimo,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,262,https://uploads7.wikiart.org/00308/images/francesco-ribalta/ribalta-san-jeronimo-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a0edc2cdbc48e8784d.jpg
5f71f9a1edc2cdbc48e88235,San Juan Bautista,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,278,https://uploads3.wikiart.org/00308/images/francesco-ribalta/ribalta-san-juan-bautista-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a1edc2cdbc48e88235.jpg
5f71f9a3edc2cdbc48e892da,San Juan Evangelista,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,262,https://uploads3.wikiart.org/00308/images/francesco-ribalta/ribalta-san-juan-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a3edc2cdbc48e892da.jpg
5f71f9a5edc2cdbc48e8a37b,San Lucas Evangelista,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,265,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-san-lucas-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a5edc2cdbc48e8a37b.jpg
5f71f9a6edc2cdbc48e8a919,San Marcos,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,263,https://uploads5.wikiart.org/00308/images/francesco-ribalta/ribalta-san-marcos-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a6edc2cdbc48e8a919.jpg
5f71f9a7edc2cdbc48e8bc2f,San Mateo Apóstol,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,257,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-san-mateo-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a7edc2cdbc48e8bc2f.jpg
5f71f9a9edc2cdbc48e8d349,San Pablo,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,258,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-san-pablo-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9a9edc2cdbc48e8d349.jpg
5f71f9abedc2cdbc48e8db93,San Roque,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1610.0,287,https://uploads4.wikiart.org/00308/images/francesco-ribalta/ribalta-san-roque-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9abedc2cdbc48e8db93.jpg
5f71f9abedc2cdbc48e8dfde,San Sebastián,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1610.0,285,https://uploads8.wikiart.org/00308/images/francesco-ribalta/ribalta-san-sebastian-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9abedc2cdbc48e8dfde.jpg
5f71f9acedc2cdbc48e8e157,Sueño De La Madre De San Eloy,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1607.0,487,https://uploads6.wikiart.org/00308/images/francesco-ribalta/ribalta-sue-o-madre-san-eloy-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9acedc2cdbc48e8e157.jpg
5f71f9adedc2cdbc48e8f0d2,Virgen De Portacoeli,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,427,https://uploads6.wikiart.org/00308/images/francesco-ribalta/ribalta-virgen-de-portacoeli-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9adedc2cdbc48e8f0d2.jpg
5f71f9aeedc2cdbc48e8f69f,San Agustín De Hipona,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,,257,https://uploads0.wikiart.org/00308/images/francesco-ribalta/san-agust-n-de-hipona-de-francisco-ribalta-museo-de-bellas-artes-de-valencia-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9aeedc2cdbc48e8f69f.jpg
5f71f9afedc2cdbc48e9029f,San Gregorio Magno,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,262,https://uploads6.wikiart.org/00308/images/francesco-ribalta/san-gregorio-magno-de-francisco-ribalta-museo-de-bellas-artes-de-valencia-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9afedc2cdbc48e9029f.jpg
5f71f9b1edc2cdbc48e9120e,San Isidro Labrador,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,,366,https://uploads7.wikiart.org/00308/images/francesco-ribalta/san-isidro-labrador-de-francisco-ribalta-museo-de-bellas-artes-de-valencia-1.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9b1edc2cdbc48e9120e.jpg
5f71f9b3edc2cdbc48e92827,San Juan Bautista,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,340,https://uploads3.wikiart.org/00308/images/francesco-ribalta/san-juan-bautista-de-francisco-ribalta-museo-de-bellas-artes-de-valencia.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f71f9b3edc2cdbc48e92827.jpg
5f7204b7edc2cdbc4839d088,El Alma Bienaventurada,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1610.0,483,https://uploads8.wikiart.org/00308/images/francesco-ribalta/el-alma-bienaventurada-de-francisco-ribalta-museo-del-prado.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204b7edc2cdbc4839d088.jpg
5f7204b9edc2cdbc4839d9eb,El Alma En Pena,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1610.0,478,https://uploads1.wikiart.org/00308/images/francesco-ribalta/el-alma-en-pena-de-francisco-ribalta-museo-del-prado.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204b9edc2cdbc4839d9eb.jpg
5f7204bcedc2cdbc4839e960,St. Francis Comforted by An Angel,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1620.0,463,https://uploads7.wikiart.org/00380/images/francesco-ribalta/st-francis-comforted-by-an-angel-francisco-ribalta.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204bcedc2cdbc4839e960.jpg
5f7204beedc2cdbc4839fe33,Christ Embracing St Bernard,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1627.0,423,https://uploads6.wikiart.org/00308/images/francesco-ribalta/francisco-ribalta-001.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204beedc2cdbc4839fe33.jpg
5f7204c0edc2cdbc483a0b67,Magdalena Ante El Sepulcro De Cristo,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1612.0,448,https://uploads1.wikiart.org/00308/images/francesco-ribalta/magdalena-ante-el-sepulcro-de-cristo-museo-del-prado.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204c0edc2cdbc483a0b67.jpg
5f7204c2edc2cdbc483a1f3a,Cristo Muerto Sostenido Por Dos Ángeles,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,,476,https://uploads6.wikiart.org/00308/images/francesco-ribalta/ribalta-cristo-muerto.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f7204c2edc2cdbc483a1f3a.jpg
5f720867edc2cdbc4856a43f,Martyrdom of St Catherine,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1602.0,524,https://uploads1.wikiart.org/00308/images/francesco-ribalta/francisco-ribalta-martyrdom-of-st-catherine-wga19351.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f720867edc2cdbc4856a43f.jpg
5f720869edc2cdbc4856abad,Preparativos Para La Crucifixión,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,1582.0,426,https://uploads8.wikiart.org/00308/images/francesco-ribalta/ribalta-preparativos-crucifixion.jpg!Large.jpg,600,baroque,downloaded_images_wikiart\baroque\5f720869edc2cdbc4856abad.jpg
5f72086bedc2cdbc4856b8c2,San Vicente De Zaragoza in Jail,,francesco-ribalta,Francesco Ribalta,5f71f8d1edc2cdbc48e228bc,,398,https://uploads2.wikiart.org/00308/images/francesco-ribalta/vicente-de-zaragoza-school-of-francisco-ribalta-xvii-century.jpeg!Large.jpeg,600,baroque,downloaded_images_wikiart\baroque\5f72086bedc2cdbc4856b8c2.jpg
